"Country","Commodity","Indicator","Measure","Time","Unit","Value"
"Brazil","Maize","Market Price Differential","Euro",2016,"Euro",17284960.38
"Brazil","Maize","Market Price Differential","Euro",2017,"Euro",0
"Brazil","Maize","Market Price Differential","Euro",2018,"Euro",0
"Brazil","Maize","Market Price Differential","Euro",2019,"Euro",0
"Brazil","Maize","Market Price Differential","Euro",2020,"Euro",3330351.9051
"Chile","Maize","Market Price Differential","Euro",2005,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2006,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2007,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2008,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2009,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2010,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2011,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2012,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2013,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2014,"Euro",1775977.5645
"Chile","Maize","Market Price Differential","Euro",2015,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2016,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2017,"Euro",1473705.207
"Chile","Maize","Market Price Differential","Euro",2018,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2019,"Euro",0
"Chile","Maize","Market Price Differential","Euro",2020,"Euro",0
"China (People's Republic of)","Maize","Market Price Differential","Euro",2005,"Euro",22631866.311
"China (People's Republic of)","Maize","Market Price Differential","Euro",2006,"Euro",28731662.537
"China (People's Republic of)","Maize","Market Price Differential","Euro",2007,"Euro",46657787.892
"China (People's Republic of)","Maize","Market Price Differential","Euro",2008,"Euro",-16173114.51
"China (People's Republic of)","Maize","Market Price Differential","Euro",2009,"Euro",41353334.259
"China (People's Republic of)","Maize","Market Price Differential","Euro",2010,"Euro",43580335.447
"China (People's Republic of)","Maize","Market Price Differential","Euro",2011,"Euro",5838219.7108
"China (People's Republic of)","Maize","Market Price Differential","Euro",2012,"Euro",32363552.979
"China (People's Republic of)","Maize","Market Price Differential","Euro",2013,"Euro",63576901.697
"China (People's Republic of)","Maize","Market Price Differential","Euro",2014,"Euro",76577317.416
"China (People's Republic of)","Maize","Market Price Differential","Euro",2015,"Euro",72291004.457
"China (People's Republic of)","Maize","Market Price Differential","Euro",2016,"Euro",36660306.309
"China (People's Republic of)","Maize","Market Price Differential","Euro",2017,"Euro",35579101.313
"China (People's Republic of)","Maize","Market Price Differential","Euro",2018,"Euro",45991688.061
"China (People's Republic of)","Maize","Market Price Differential","Euro",2019,"Euro",43934886.226
"China (People's Republic of)","Maize","Market Price Differential","Euro",2020,"Euro",116422815.87
"Colombia","Maize","Market Price Differential","Euro",2005,"Euro",73659542.601
"Colombia","Maize","Market Price Differential","Euro",2006,"Euro",80740181.654
"Colombia","Maize","Market Price Differential","Euro",2007,"Euro",84270060.878
"Colombia","Maize","Market Price Differential","Euro",2008,"Euro",53266821.504
"Colombia","Maize","Market Price Differential","Euro",2009,"Euro",76477280.969
"Colombia","Maize","Market Price Differential","Euro",2010,"Euro",91546627.047
"Colombia","Maize","Market Price Differential","Euro",2011,"Euro",116382094.25
"Colombia","Maize","Market Price Differential","Euro",2012,"Euro",60089845.084
"Colombia","Maize","Market Price Differential","Euro",2013,"Euro",59689561.153
"Colombia","Maize","Market Price Differential","Euro",2014,"Euro",65458014.281
"Colombia","Maize","Market Price Differential","Euro",2015,"Euro",112963924.26
"Colombia","Maize","Market Price Differential","Euro",2016,"Euro",137574539.44
"Colombia","Maize","Market Price Differential","Euro",2017,"Euro",110590741.21
"Colombia","Maize","Market Price Differential","Euro",2018,"Euro",110815827.57
"Colombia","Maize","Market Price Differential","Euro",2019,"Euro",92719884.883
"Colombia","Maize","Market Price Differential","Euro",2020,"Euro",55633434.604
"India","Maize","Market Price Differential","Euro",2005,"Euro",7372070.3179
"India","Maize","Market Price Differential","Euro",2006,"Euro",-1639774.6
"India","Maize","Market Price Differential","Euro",2007,"Euro",-32618285.22
"India","Maize","Market Price Differential","Euro",2008,"Euro",-52206905.8
"India","Maize","Market Price Differential","Euro",2009,"Euro",-1818534.346
"India","Maize","Market Price Differential","Euro",2010,"Euro",-34387644.32
"India","Maize","Market Price Differential","Euro",2011,"Euro",-85759939.75
"India","Maize","Market Price Differential","Euro",2012,"Euro",-95044101.23
"India","Maize","Market Price Differential","Euro",2013,"Euro",-41259097.51
"India","Maize","Market Price Differential","Euro",2014,"Euro",488458.8219
"India","Maize","Market Price Differential","Euro",2015,"Euro",24717319.922
"India","Maize","Market Price Differential","Euro",2016,"Euro",28490125.361
"India","Maize","Market Price Differential","Euro",2017,"Euro",21021369.37
"India","Maize","Market Price Differential","Euro",2018,"Euro",38859847.853
"India","Maize","Market Price Differential","Euro",2019,"Euro",59343646.577
"India","Maize","Market Price Differential","Euro",2020,"Euro",-15014326.61
"Indonesia","Maize","Market Price Differential","Euro",2005,"Euro",18880881.967
"Indonesia","Maize","Market Price Differential","Euro",2006,"Euro",49405413.908
"Indonesia","Maize","Market Price Differential","Euro",2007,"Euro",40083056.866
"Indonesia","Maize","Market Price Differential","Euro",2008,"Euro",-32252755.09
"Indonesia","Maize","Market Price Differential","Euro",2009,"Euro",44183442.369
"Indonesia","Maize","Market Price Differential","Euro",2010,"Euro",89069070.965
"Indonesia","Maize","Market Price Differential","Euro",2011,"Euro",51171041.134
"Indonesia","Maize","Market Price Differential","Euro",2012,"Euro",65858092.136
"Indonesia","Maize","Market Price Differential","Euro",2013,"Euro",61185889.776
"Indonesia","Maize","Market Price Differential","Euro",2014,"Euro",113695819.6
"Indonesia","Maize","Market Price Differential","Euro",2015,"Euro",90797096.307
"Indonesia","Maize","Market Price Differential","Euro",2016,"Euro",127566953.95
"Indonesia","Maize","Market Price Differential","Euro",2017,"Euro",120485196.37
"Indonesia","Maize","Market Price Differential","Euro",2018,"Euro",117679506.05
"Indonesia","Maize","Market Price Differential","Euro",2019,"Euro",115949650.19
"Indonesia","Maize","Market Price Differential","Euro",2020,"Euro",72030108.868
"Kazakhstan","Maize","Market Price Differential","Euro",2005,"Euro",-1054356.349
"Kazakhstan","Maize","Market Price Differential","Euro",2006,"Euro",8066799.6785
"Kazakhstan","Maize","Market Price Differential","Euro",2007,"Euro",-3558056.65
"Kazakhstan","Maize","Market Price Differential","Euro",2008,"Euro",-73540854.7
"Kazakhstan","Maize","Market Price Differential","Euro",2009,"Euro",-12807166.25
"Kazakhstan","Maize","Market Price Differential","Euro",2010,"Euro",-24711536.98
"Kazakhstan","Maize","Market Price Differential","Euro",2011,"Euro",-63044632.19
"Kazakhstan","Maize","Market Price Differential","Euro",2012,"Euro",-48243477.07
"Kazakhstan","Maize","Market Price Differential","Euro",2013,"Euro",20133490.145
"Kazakhstan","Maize","Market Price Differential","Euro",2014,"Euro",-48627782.52
"Kazakhstan","Maize","Market Price Differential","Euro",2015,"Euro",-18955373.78
"Kazakhstan","Maize","Market Price Differential","Euro",2016,"Euro",-6739438.155
"Kazakhstan","Maize","Market Price Differential","Euro",2017,"Euro",-29924337.5
"Kazakhstan","Maize","Market Price Differential","Euro",2018,"Euro",-34360284.97
"Kazakhstan","Maize","Market Price Differential","Euro",2019,"Euro",-3072118.971
"Kazakhstan","Maize","Market Price Differential","Euro",2020,"Euro",-9018347.284
"Philippines","Maize","Market Price Differential","Euro",2005,"Euro",-44053151.71
"Philippines","Maize","Market Price Differential","Euro",2006,"Euro",54690574.36
"Philippines","Maize","Market Price Differential","Euro",2007,"Euro",19279780.832
"Philippines","Maize","Market Price Differential","Euro",2008,"Euro",56588340.639
"Philippines","Maize","Market Price Differential","Euro",2009,"Euro",38902454.699
"Philippines","Maize","Market Price Differential","Euro",2010,"Euro",-23233082.8
"Philippines","Maize","Market Price Differential","Euro",2011,"Euro",14327619.62
"Philippines","Maize","Market Price Differential","Euro",2012,"Euro",2388807.649
"Philippines","Maize","Market Price Differential","Euro",2013,"Euro",34195414.632
"Philippines","Maize","Market Price Differential","Euro",2014,"Euro",8475458.6281
"Philippines","Maize","Market Price Differential","Euro",2015,"Euro",-82431101.05
"Philippines","Maize","Market Price Differential","Euro",2016,"Euro",65475213.252
"Philippines","Maize","Market Price Differential","Euro",2017,"Euro",32244452.087
"Philippines","Maize","Market Price Differential","Euro",2018,"Euro",32902824.059
"Philippines","Maize","Market Price Differential","Euro",2019,"Euro",31762690.649
"Philippines","Maize","Market Price Differential","Euro",2020,"Euro",46892905.325
"Russia","Maize","Market Price Differential","Euro",2005,"Euro",-29347602.14
"Russia","Maize","Market Price Differential","Euro",2006,"Euro",-16724094.6
"Russia","Maize","Market Price Differential","Euro",2007,"Euro",-3679149.814
"Russia","Maize","Market Price Differential","Euro",2008,"Euro",-59514790.35
"Russia","Maize","Market Price Differential","Euro",2009,"Euro",10067616.264
"Russia","Maize","Market Price Differential","Euro",2010,"Euro",8616355.6237
"Russia","Maize","Market Price Differential","Euro",2011,"Euro",-28361141.36
"Russia","Maize","Market Price Differential","Euro",2012,"Euro",-11620982.54
"Russia","Maize","Market Price Differential","Euro",2013,"Euro",3101092.3884
"Russia","Maize","Market Price Differential","Euro",2014,"Euro",-13184774.05
"Russia","Maize","Market Price Differential","Euro",2015,"Euro",-8082304.956
"Russia","Maize","Market Price Differential","Euro",2016,"Euro",-15526284.65
"Russia","Maize","Market Price Differential","Euro",2017,"Euro",-3095351.542
"Russia","Maize","Market Price Differential","Euro",2018,"Euro",-2585733.778
"Russia","Maize","Market Price Differential","Euro",2019,"Euro",22050183.413
"Russia","Maize","Market Price Differential","Euro",2020,"Euro",-1600984.824
"South Africa","Maize","Market Price Differential","Euro",2005,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2006,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2007,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2008,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2009,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2010,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2011,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2012,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2013,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2014,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2015,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2016,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2017,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2018,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2019,"Euro",0
"South Africa","Maize","Market Price Differential","Euro",2020,"Euro",0
"Ukraine","Maize","Market Price Differential","Euro",2005,"Euro",-3492174.681
"Ukraine","Maize","Market Price Differential","Euro",2006,"Euro",14725850.572
"Ukraine","Maize","Market Price Differential","Euro",2007,"Euro",-3132680.779
"Ukraine","Maize","Market Price Differential","Euro",2008,"Euro",-42201289.75
"Ukraine","Maize","Market Price Differential","Euro",2009,"Euro",-3124495.64
"Ukraine","Maize","Market Price Differential","Euro",2010,"Euro",-8555086.969
"Ukraine","Maize","Market Price Differential","Euro",2011,"Euro",-40446568.91
"Ukraine","Maize","Market Price Differential","Euro",2012,"Euro",-25079503.2
"Ukraine","Maize","Market Price Differential","Euro",2013,"Euro",-18172647.96
"Ukraine","Maize","Market Price Differential","Euro",2014,"Euro",-4803470.836
"Ukraine","Maize","Market Price Differential","Euro",2015,"Euro",0
"Ukraine","Maize","Market Price Differential","Euro",2016,"Euro",0
"Ukraine","Maize","Market Price Differential","Euro",2017,"Euro",0
"Ukraine","Maize","Market Price Differential","Euro",2018,"Euro",0
"Ukraine","Maize","Market Price Differential","Euro",2019,"Euro",0
"Ukraine","Maize","Market Price Differential","Euro",2020,"Euro",0
"Viet Nam","Maize","Market Price Differential","Euro",2005,"Euro",30601558.725
"Viet Nam","Maize","Market Price Differential","Euro",2006,"Euro",14561876.753
"Viet Nam","Maize","Market Price Differential","Euro",2007,"Euro",1535422.8986
"Viet Nam","Maize","Market Price Differential","Euro",2008,"Euro",45358640.967
"Viet Nam","Maize","Market Price Differential","Euro",2009,"Euro",42422508.497
"Viet Nam","Maize","Market Price Differential","Euro",2010,"Euro",60578992.354
"Viet Nam","Maize","Market Price Differential","Euro",2011,"Euro",17212248.431
"Viet Nam","Maize","Market Price Differential","Euro",2012,"Euro",54126801.944
"Viet Nam","Maize","Market Price Differential","Euro",2013,"Euro",-4599711.584
"Viet Nam","Maize","Market Price Differential","Euro",2014,"Euro",64842379.977
"Viet Nam","Maize","Market Price Differential","Euro",2015,"Euro",172857739.81
"Viet Nam","Maize","Market Price Differential","Euro",2016,"Euro",197695650.89
"Viet Nam","Maize","Market Price Differential","Euro",2017,"Euro",98303255.166
"Viet Nam","Maize","Market Price Differential","Euro",2018,"Euro",80645923.968
"Viet Nam","Maize","Market Price Differential","Euro",2019,"Euro",106570642.61
"Viet Nam","Maize","Market Price Differential","Euro",2020,"Euro",124389696.82
"European Union","Maize","Market Price Differential","Euro",2005,"Euro",13792295.002
"European Union","Maize","Market Price Differential","Euro",2006,"Euro",11005099.965
"European Union","Maize","Market Price Differential","Euro",2007,"Euro",44183214.563
"European Union","Maize","Market Price Differential","Euro",2008,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2009,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2010,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2011,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2012,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2013,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2014,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2015,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2016,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2017,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2018,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2019,"Euro",0
"European Union","Maize","Market Price Differential","Euro",2020,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2005,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2006,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2007,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2008,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2009,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2010,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2011,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2012,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2013,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2014,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2015,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2016,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2017,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2018,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2019,"Euro",0
"Australia","Oats","Market Price Differential","Euro",2020,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2005,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2006,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2007,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2008,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2009,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2010,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2011,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2012,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2013,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2014,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2015,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2016,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2017,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2018,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2019,"Euro",0
"Canada","Oats","Market Price Differential","Euro",2020,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2005,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2006,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2007,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2008,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2009,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2010,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2011,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2012,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2013,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2014,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2015,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2016,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2017,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2018,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2019,"Euro",0
"New Zealand","Oats","Market Price Differential","Euro",2020,"Euro",0
"Norway","Oats","Market Price Differential","Euro",2005,"Euro",112440467.65
"Norway","Oats","Market Price Differential","Euro",2006,"Euro",74089706.305
"Norway","Oats","Market Price Differential","Euro",2007,"Euro",35395848.692
"Norway","Oats","Market Price Differential","Euro",2008,"Euro",39058582.482
"Norway","Oats","Market Price Differential","Euro",2009,"Euro",108015585.33
"Norway","Oats","Market Price Differential","Euro",2010,"Euro",107219891.05
"Norway","Oats","Market Price Differential","Euro",2011,"Euro",38093415.33
"Norway","Oats","Market Price Differential","Euro",2012,"Euro",56890138.588
"Norway","Oats","Market Price Differential","Euro",2013,"Euro",62250421.111
"Norway","Oats","Market Price Differential","Euro",2014,"Euro",47156838.411
"Norway","Oats","Market Price Differential","Euro",2015,"Euro",97295180.381
"Norway","Oats","Market Price Differential","Euro",2016,"Euro",111978176.18
"Norway","Oats","Market Price Differential","Euro",2017,"Euro",83308550.598
"Norway","Oats","Market Price Differential","Euro",2018,"Euro",93836572.872
"Norway","Oats","Market Price Differential","Euro",2019,"Euro",80096748.263
"Norway","Oats","Market Price Differential","Euro",2020,"Euro",70789300.801
"United Kingdom","Oats","Market Price Differential","Euro",2017,"Euro",0
"United Kingdom","Oats","Market Price Differential","Euro",2018,"Euro",0
"United Kingdom","Oats","Market Price Differential","Euro",2019,"Euro",0
"United Kingdom","Oats","Market Price Differential","Euro",2020,"Euro",0
"Russia","Oats","Market Price Differential","Euro",2005,"Euro",7886084.2025
"Russia","Oats","Market Price Differential","Euro",2006,"Euro",-16048868.26
"Russia","Oats","Market Price Differential","Euro",2007,"Euro",-33804677.05
"Russia","Oats","Market Price Differential","Euro",2008,"Euro",-36029320.51
"Russia","Oats","Market Price Differential","Euro",2009,"Euro",-20653687.66
"Russia","Oats","Market Price Differential","Euro",2010,"Euro",1224370.2854
"Russia","Oats","Market Price Differential","Euro",2011,"Euro",-30850577.85
"Russia","Oats","Market Price Differential","Euro",2012,"Euro",-22549446.74
"Russia","Oats","Market Price Differential","Euro",2013,"Euro",36300590.075
"Russia","Oats","Market Price Differential","Euro",2014,"Euro",-1006917.913
"Russia","Oats","Market Price Differential","Euro",2015,"Euro",-27674186.95
